   1.80000000000000E+006 ,   8.71779788708135E+005 ,10,-1,1
   1.80000000000000E+006 ,   8.71779788708135E+005 ,11,-1,1
   1.80000000000000E+006 ,   8.71779788708135E+005 ,12,-1,1
